scenario_id,mine_id,start_date,duration_days,disruption_type,severity_production_loss_pct,affected_equipment,availability_change,haulage_delay_change_h,blast_delay_change_h,drill_delay_change_h,truck_change,rainfall_7d_mm,weather_state,production_impact_t,provenance
SIM_2024-12-06_EQUIPMENT_DEGRADATION,SYN_MINE_01,2024-12-06,7,EQUIPMENT_DEGRADATION,13.13,"excavators, dumpers",-0.2794,0.0,-3.08,-0.584,-2.22,0.0,OBSERVED WEEK (IMD/ERA5),-798.0,SIMULATED
SIM_2024-12-06_BLAST_DELAY,SYN_MINE_01,2024-12-06,7,BLAST_DELAY,0.0,blasting / excavators,0.0,0.0,0.0,0.0,0.0,0.0,OBSERVED WEEK (IMD/ERA5),0.0,SIMULATED
SIM_2024-12-06_DRILL_DELAY,SYN_MINE_01,2024-12-06,7,DRILL_DELAY,-19.05,drills,-0.0126,0.0,-1.733,-0.118,-0.1,0.0,OBSERVED WEEK (IMD/ERA5),1158.2,SIMULATED
SIM_2024-12-06_HAULAGE_DISRUPTION,SYN_MINE_01,2024-12-06,7,HAULAGE_DISRUPTION,-11.33,dumpers / haul road,-0.0194,1.124,-2.88,-0.631,-3.77,0.0,OBSERVED WEEK (IMD/ERA5),688.9,SIMULATED
SIM_2024-12-06_COMBINED_DISRUPTION,SYN_MINE_01,2024-12-06,7,COMBINED_DISRUPTION,-4.05,site-wide,-0.0772,0.42,-1.801,1.58,-3.92,148.0,HEAVY_RAIN (IMD p95 7-day),246.2,SIMULATED
SIM_2024-12-20_NORMAL,SYN_MINE_01,2024-12-20,7,NORMAL,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,OBSERVED WEEK (IMD/ERA5),0.0,SIMULATED
SIM_2024-12-20_HEAVY_RAIN,SYN_MINE_01,2024-12-20,7,HEAVY_RAIN,4.78,site / dumpers,-0.055,0.0,-0.12,1.67,-0.11,148.0,HEAVY_RAIN (IMD p95 7-day),-497.0,SIMULATED
SIM_2024-12-20_EQUIPMENT_DEGRADATION,SYN_MINE_01,2024-12-20,7,EQUIPMENT_DEGRADATION,10.32,"excavators, dumpers",-0.0995,0.0,-0.056,-0.362,-2.18,0.0,OBSERVED WEEK (IMD/ERA5),-1072.9,SIMULATED
SIM_2024-12-20_BLAST_DELAY,SYN_MINE_01,2024-12-20,7,BLAST_DELAY,53.84,blasting / excavators,0.0,0.0,8.207,0.0,0.0,0.0,OBSERVED WEEK (IMD/ERA5),-5598.7,SIMULATED
SIM_2024-12-20_DRILL_DELAY,SYN_MINE_01,2024-12-20,7,DRILL_DELAY,-7.8,drills,0.0469,0.0,-0.049,0.715,-0.15,0.0,OBSERVED WEEK (IMD/ERA5),810.7,SIMULATED
SIM_2024-12-20_HAULAGE_DISRUPTION,SYN_MINE_01,2024-12-20,7,HAULAGE_DISRUPTION,-4.58,dumpers / haul road,0.0458,0.545,-0.025,-0.473,-3.69,0.0,OBSERVED WEEK (IMD/ERA5),476.0,SIMULATED
SIM_2024-12-20_COMBINED_DISRUPTION,SYN_MINE_01,2024-12-20,7,COMBINED_DISRUPTION,14.36,site-wide,-0.1031,0.154,0.29,1.777,-3.62,148.0,HEAVY_RAIN (IMD p95 7-day),-1492.9,SIMULATED
SIM_2025-01-03_NORMAL,SYN_MINE_01,2025-01-03,7,NORMAL,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,OBSERVED WEEK (IMD/ERA5),0.0,SIMULATED
SIM_2025-01-03_HEAVY_RAIN,SYN_MINE_01,2025-01-03,7,HEAVY_RAIN,-30.53,site / dumpers,-0.0266,-0.449,-2.673,0.919,-0.54,148.0,HEAVY_RAIN (IMD p95 7-day),2202.8,SIMULATED
SIM_2025-01-03_EQUIPMENT_DEGRADATION,SYN_MINE_01,2025-01-03,7,EQUIPMENT_DEGRADATION,8.67,"excavators, dumpers",-0.0242,-0.449,1.277,-0.444,-2.31,0.0,OBSERVED WEEK (IMD/ERA5),-625.6,SIMULATED
SIM_2025-01-03_BLAST_DELAY,SYN_MINE_01,2025-01-03,7,BLAST_DELAY,0.0,blasting / excavators,0.0,0.0,0.0,0.0,0.0,0.0,OBSERVED WEEK (IMD/ERA5),0.0,SIMULATED
SIM_2025-01-03_DRILL_DELAY,SYN_MINE_01,2025-01-03,7,DRILL_DELAY,28.86,drills,0.0453,-0.449,4.719,1.775,0.04,0.0,OBSERVED WEEK (IMD/ERA5),-2082.2,SIMULATED
SIM_2025-01-03_HAULAGE_DISRUPTION,SYN_MINE_01,2025-01-03,7,HAULAGE_DISRUPTION,75.19,dumpers / haul road,0.0616,0.03,9.343,-0.067,-3.39,0.0,OBSERVED WEEK (IMD/ERA5),-5425.6,SIMULATED
SIM_2025-01-03_COMBINED_DISRUPTION,SYN_MINE_01,2025-01-03,7,COMBINED_DISRUPTION,75.19,site-wide,-0.1257,-0.177,6.543,0.963,-4.08,148.0,HEAVY_RAIN (IMD p95 7-day),-5425.6,SIMULATED
SIM_2025-01-17_NORMAL,SYN_MINE_01,2025-01-17,7,NORMAL,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,OBSERVED WEEK (IMD/ERA5),0.0,SIMULATED
SIM_2025-01-17_HEAVY_RAIN,SYN_MINE_01,2025-01-17,7,HEAVY_RAIN,-0.86,site / dumpers,0.0227,0.0,0.035,1.662,-0.77,148.0,HEAVY_RAIN (IMD p95 7-day),90.8,SIMULATED
SIM_2025-01-17_EQUIPMENT_DEGRADATION,SYN_MINE_01,2025-01-17,7,EQUIPMENT_DEGRADATION,21.29,"excavators, dumpers",-0.1905,0.0,0.094,0.28,-1.94,0.0,OBSERVED WEEK (IMD/ERA5),-2253.1,SIMULATED
SIM_2025-01-17_BLAST_DELAY,SYN_MINE_01,2025-01-17,7,BLAST_DELAY,16.79,blasting / excavators,0.0,0.0,2.633,0.0,0.0,0.0,OBSERVED WEEK (IMD/ERA5),-1776.8,SIMULATED
SIM_2025-01-17_DRILL_DELAY,SYN_MINE_01,2025-01-17,7,DRILL_DELAY,7.45,drills,-0.0395,0.0,0.252,1.211,0.11,0.0,OBSERVED WEEK (IMD/ERA5),-788.6,SIMULATED
SIM_2025-01-17_HAULAGE_DISRUPTION,SYN_MINE_01,2025-01-17,7,HAULAGE_DISRUPTION,4.64,dumpers / haul road,0.0222,0.55,0.133,0.322,-3.84,0.0,OBSERVED WEEK (IMD/ERA5),-490.8,SIMULATED
SIM_2025-01-17_COMBINED_DISRUPTION,SYN_MINE_01,2025-01-17,7,COMBINED_DISRUPTION,26.64,site-wide,-0.139,0.105,1.871,1.54,-3.96,148.0,HEAVY_RAIN (IMD p95 7-day),-2819.7,SIMULATED
SIM_2025-01-31_NORMAL,SYN_MINE_01,2025-01-31,7,NORMAL,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,OBSERVED WEEK (IMD/ERA5),0.0,SIMULATED
SIM_2025-01-31_HEAVY_RAIN,SYN_MINE_01,2025-01-31,7,HEAVY_RAIN,6.29,site / dumpers,-0.0472,-0.02,-0.016,1.551,-0.42,148.0,HEAVY_RAIN (IMD p95 7-day),-635.0,SIMULATED
SIM_2025-01-31_EQUIPMENT_DEGRADATION,SYN_MINE_01,2025-01-31,7,EQUIPMENT_DEGRADATION,9.26,"excavators, dumpers",-0.1079,-0.379,0.007,-0.188,-1.66,0.0,OBSERVED WEEK (IMD/ERA5),-934.7,SIMULATED
SIM_2025-01-31_BLAST_DELAY,SYN_MINE_01,2025-01-31,7,BLAST_DELAY,11.65,blasting / excavators,0.0,0.0,1.7,0.0,0.0,0.0,OBSERVED WEEK (IMD/ERA5),-1175.1,SIMULATED
SIM_2025-01-31_DRILL_DELAY,SYN_MINE_01,2025-01-31,7,DRILL_DELAY,2.14,drills,-0.0182,-0.379,0.024,0.666,0.26,0.0,OBSERVED WEEK (IMD/ERA5),-216.2,SIMULATED
SIM_2025-01-31_HAULAGE_DISRUPTION,SYN_MINE_01,2025-01-31,7,HAULAGE_DISRUPTION,1.27,dumpers / haul road,0.0537,0.634,0.03,0.595,-3.29,0.0,OBSERVED WEEK (IMD/ERA5),-128.1,SIMULATED
SIM_2025-01-31_COMBINED_DISRUPTION,SYN_MINE_01,2025-01-31,7,COMBINED_DISRUPTION,52.42,site-wide,-0.1484,-0.171,5.133,1.744,-3.36,148.0,HEAVY_RAIN (IMD p95 7-day),-5289.2,SIMULATED
SIM_2025-02-14_NORMAL,SYN_MINE_01,2025-02-14,7,NORMAL,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,OBSERVED WEEK (IMD/ERA5),0.0,SIMULATED
SIM_2025-02-14_HEAVY_RAIN,SYN_MINE_01,2025-02-14,7,HEAVY_RAIN,-81.39,site / dumpers,0.0325,0.0,-3.694,1.833,0.09,148.0,HEAVY_RAIN (IMD p95 7-day),2666.0,SIMULATED
SIM_2025-02-14_EQUIPMENT_DEGRADATION,SYN_MINE_01,2025-02-14,7,EQUIPMENT_DEGRADATION,-0.0,"excavators, dumpers",-0.001,0.172,-0.28,0.119,-2.27,0.0,OBSERVED WEEK (IMD/ERA5),0.0,SIMULATED
SIM_2025-02-14_BLAST_DELAY,SYN_MINE_01,2025-02-14,7,BLAST_DELAY,0.0,blasting / excavators,0.0,0.0,0.0,0.0,0.0,0.0,OBSERVED WEEK (IMD/ERA5),0.0,SIMULATED
SIM_2025-02-14_DRILL_DELAY,SYN_MINE_01,2025-02-14,7,DRILL_DELAY,-146.0,drills,-0.0573,0.0,-8.387,1.97,0.26,0.0,OBSERVED WEEK (IMD/ERA5),4782.3,SIMULATED
SIM_2025-02-14_HAULAGE_DISRUPTION,SYN_MINE_01,2025-02-14,7,HAULAGE_DISRUPTION,-202.59,dumpers / haul road,0.0789,0.427,-8.93,-0.455,-3.61,0.0,OBSERVED WEEK (IMD/ERA5),6636.2,SIMULATED
SIM_2025-02-14_COMBINED_DISRUPTION,SYN_MINE_01,2025-02-14,7,COMBINED_DISRUPTION,-14.85,site-wide,-0.0701,1.105,-3.065,2.216,-3.91,148.0,HEAVY_RAIN (IMD p95 7-day),486.3,SIMULATED
SIM_2025-02-28_NORMAL,SYN_MINE_01,2025-02-28,7,NORMAL,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,OBSERVED WEEK (IMD/ERA5),0.0,SIMULATED
SIM_2025-02-28_HEAVY_RAIN,SYN_MINE_01,2025-02-28,7,HEAVY_RAIN,29.92,site / dumpers,0.1016,0.0,4.064,2.084,-0.65,148.0,HEAVY_RAIN (IMD p95 7-day),-1438.9,SIMULATED
SIM_2025-02-28_EQUIPMENT_DEGRADATION,SYN_MINE_01,2025-02-28,7,EQUIPMENT_DEGRADATION,54.03,"excavators, dumpers",-0.1446,0.0,1.564,-0.076,-2.23,0.0,OBSERVED WEEK (IMD/ERA5),-2598.0,SIMULATED
SIM_2025-02-28_BLAST_DELAY,SYN_MINE_01,2025-02-28,7,BLAST_DELAY,0.0,blasting / excavators,0.0,0.0,0.0,0.0,0.0,0.0,OBSERVED WEEK (IMD/ERA5),0.0,SIMULATED
SIM_2025-02-28_DRILL_DELAY,SYN_MINE_01,2025-02-28,7,DRILL_DELAY,-0.08,drills,0.0172,0.0,0.569,1.838,-0.16,0.0,OBSERVED WEEK (IMD/ERA5),3.6,SIMULATED
SIM_2025-02-28_HAULAGE_DISRUPTION,SYN_MINE_01,2025-02-28,7,HAULAGE_DISRUPTION,1.83,dumpers / haul road,0.1162,0.335,1.612,0.267,-3.67,0.0,OBSERVED WEEK (IMD/ERA5),-87.8,SIMULATED
SIM_2025-02-28_COMBINED_DISRUPTION,SYN_MINE_01,2025-02-28,7,COMBINED_DISRUPTION,-0.08,site-wide,-0.1159,0.039,-1.805,1.637,-3.7,148.0,HEAVY_RAIN (IMD p95 7-day),3.6,SIMULATED
SIM_2025-03-14_NORMAL,SYN_MINE_01,2025-03-14,7,NORMAL,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,OBSERVED WEEK (IMD/ERA5),0.0,SIMULATED
SIM_2025-03-14_HEAVY_RAIN,SYN_MINE_01,2025-03-14,7,HEAVY_RAIN,-6.28,site / dumpers,0.0614,0.0,0.223,1.073,-0.94,148.0,HEAVY_RAIN (IMD p95 7-day),643.0,SIMULATED
SIM_2025-03-14_EQUIPMENT_DEGRADATION,SYN_MINE_01,2025-03-14,7,EQUIPMENT_DEGRADATION,33.96,"excavators, dumpers",-0.3409,0.0,-0.046,-0.659,-1.67,0.0,OBSERVED WEEK (IMD/ERA5),-3477.5,SIMULATED
SIM_2025-03-14_BLAST_DELAY,SYN_MINE_01,2025-03-14,7,BLAST_DELAY,0.0,blasting / excavators,0.0,0.0,0.0,0.0,0.0,0.0,OBSERVED WEEK (IMD/ERA5),0.0,SIMULATED
SIM_2025-03-14_DRILL_DELAY,SYN_MINE_01,2025-03-14,7,DRILL_DELAY,-3.14,drills,0.0449,0.0,0.093,1.031,-0.04,0.0,OBSERVED WEEK (IMD/ERA5),321.6,SIMULATED
SIM_2025-03-14_HAULAGE_DISRUPTION,SYN_MINE_01,2025-03-14,7,HAULAGE_DISRUPTION,6.81,dumpers / haul road,-0.043,0.304,0.06,-0.677,-3.63,0.0,OBSERVED WEEK (IMD/ERA5),-696.9,SIMULATED
SIM_2025-03-14_COMBINED_DISRUPTION,SYN_MINE_01,2025-03-14,7,COMBINED_DISRUPTION,53.12,site-wide,-0.1883,0.033,5.096,1.837,-3.71,148.0,HEAVY_RAIN (IMD p95 7-day),-5438.8,SIMULATED
SIM_2025-03-28_NORMAL,SYN_MINE_01,2025-03-28,7,NORMAL,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,OBSERVED WEEK (IMD/ERA5),0.0,SIMULATED
SIM_2025-03-28_HEAVY_RAIN,SYN_MINE_01,2025-03-28,7,HEAVY_RAIN,4.76,site / dumpers,-0.1106,-0.75,-0.013,1.967,-0.65,148.0,HEAVY_RAIN (IMD p95 7-day),-461.9,SIMULATED
SIM_2025-03-28_EQUIPMENT_DEGRADATION,SYN_MINE_01,2025-03-28,7,EQUIPMENT_DEGRADATION,12.6,"excavators, dumpers",-0.1851,-0.75,-0.048,0.188,-1.95,0.0,OBSERVED WEEK (IMD/ERA5),-1222.8,SIMULATED
SIM_2025-03-28_BLAST_DELAY,SYN_MINE_01,2025-03-28,7,BLAST_DELAY,0.0,blasting / excavators,0.0,0.0,0.0,0.0,0.0,0.0,OBSERVED WEEK (IMD/ERA5),0.0,SIMULATED
SIM_2025-03-28_DRILL_DELAY,SYN_MINE_01,2025-03-28,7,DRILL_DELAY,-0.83,drills,-0.0706,-0.587,-0.111,1.448,-0.02,0.0,OBSERVED WEEK (IMD/ERA5),80.5,SIMULATED
SIM_2025-03-28_HAULAGE_DISRUPTION,SYN_MINE_01,2025-03-28,7,HAULAGE_DISRUPTION,9.73,dumpers / haul road,-0.1431,-0.187,-0.022,-0.133,-3.47,0.0,OBSERVED WEEK (IMD/ERA5),-944.5,SIMULATED
SIM_2025-03-28_COMBINED_DISRUPTION,SYN_MINE_01,2025-03-28,7,COMBINED_DISRUPTION,34.46,site-wide,-0.042,-0.505,5.479,1.151,-4.04,148.0,HEAVY_RAIN (IMD p95 7-day),-3344.8,SIMULATED
SIM_2025-04-11_NORMAL,SYN_MINE_01,2025-04-11,7,NORMAL,0.0,none,0.0,0.0,0.0,0.0,0.0,0.7,OBSERVED WEEK (IMD/ERA5),0.0,SIMULATED
SIM_2025-04-11_HEAVY_RAIN,SYN_MINE_01,2025-04-11,7,HEAVY_RAIN,-16.05,site / dumpers,0.1312,0.0,0.151,1.391,-1.02,148.0,HEAVY_RAIN (IMD p95 7-day),1334.1,SIMULATED
SIM_2025-04-11_EQUIPMENT_DEGRADATION,SYN_MINE_01,2025-04-11,7,EQUIPMENT_DEGRADATION,21.55,"excavators, dumpers",-0.1612,0.0,-0.058,-0.727,-2.3,0.7,OBSERVED WEEK (IMD/ERA5),-1791.1,SIMULATED
SIM_2025-04-11_BLAST_DELAY,SYN_MINE_01,2025-04-11,7,BLAST_DELAY,0.62,blasting / excavators,0.0,0.0,0.068,0.0,0.0,0.7,OBSERVED WEEK (IMD/ERA5),-51.9,SIMULATED
SIM_2025-04-11_DRILL_DELAY,SYN_MINE_01,2025-04-11,7,DRILL_DELAY,-9.07,drills,0.0806,0.0,0.017,0.113,-0.28,0.7,OBSERVED WEEK (IMD/ERA5),754.3,SIMULATED
SIM_2025-04-11_HAULAGE_DISRUPTION,SYN_MINE_01,2025-04-11,7,HAULAGE_DISRUPTION,0.86,dumpers / haul road,0.0207,0.425,-0.081,-0.636,-3.94,0.7,OBSERVED WEEK (IMD/ERA5),-71.2,SIMULATED
SIM_2025-04-11_COMBINED_DISRUPTION,SYN_MINE_01,2025-04-11,7,COMBINED_DISRUPTION,-7.22,site-wide,0.0882,0.999,-0.158,1.458,-4.35,148.0,HEAVY_RAIN (IMD p95 7-day),599.9,SIMULATED
SIM_2025-04-25_NORMAL,SYN_MINE_01,2025-04-25,7,NORMAL,0.0,none,0.0,0.0,0.0,0.0,0.0,3.6,OBSERVED WEEK (IMD/ERA5),0.0,SIMULATED
SIM_2025-04-25_HEAVY_RAIN,SYN_MINE_01,2025-04-25,7,HEAVY_RAIN,-35.6,site / dumpers,0.0639,0.0,-3.964,1.425,-0.81,148.0,HEAVY_RAIN (IMD p95 7-day),2779.8,SIMULATED
SIM_2025-04-25_EQUIPMENT_DEGRADATION,SYN_MINE_01,2025-04-25,7,EQUIPMENT_DEGRADATION,60.02,"excavators, dumpers",-0.2214,0.595,2.484,-0.05,-2.37,3.6,OBSERVED WEEK (IMD/ERA5),-4686.7,SIMULATED
SIM_2025-04-25_BLAST_DELAY,SYN_MINE_01,2025-04-25,7,BLAST_DELAY,0.0,blasting / excavators,0.0,0.0,0.0,0.0,0.0,3.6,OBSERVED WEEK (IMD/ERA5),0.0,SIMULATED
SIM_2025-04-25_DRILL_DELAY,SYN_MINE_01,2025-04-25,7,DRILL_DELAY,-1.45,drills,0.0633,0.0,0.464,0.829,-0.27,3.6,OBSERVED WEEK (IMD/ERA5),113.3,SIMULATED
SIM_2025-04-25_HAULAGE_DISRUPTION,SYN_MINE_01,2025-04-25,7,HAULAGE_DISRUPTION,60.02,dumpers / haul road,-0.0462,0.233,5.195,-0.048,-3.56,3.6,OBSERVED WEEK (IMD/ERA5),-4686.7,SIMULATED
SIM_2025-04-25_COMBINED_DISRUPTION,SYN_MINE_01,2025-04-25,7,COMBINED_DISRUPTION,60.02,site-wide,-0.1889,0.244,2.885,1.771,-4.54,148.0,HEAVY_RAIN (IMD p95 7-day),-4686.7,SIMULATED
SIM_2025-05-09_NORMAL,SYN_MINE_01,2025-05-09,7,NORMAL,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,OBSERVED WEEK (IMD/ERA5),0.0,SIMULATED
SIM_2025-05-09_HEAVY_RAIN,SYN_MINE_01,2025-05-09,7,HEAVY_RAIN,-50.82,site / dumpers,-0.0926,0.0,-6.061,1.776,-0.33,148.0,HEAVY_RAIN (IMD p95 7-day),3304.3,SIMULATED
SIM_2025-05-09_EQUIPMENT_DEGRADATION,SYN_MINE_01,2025-05-09,7,EQUIPMENT_DEGRADATION,-12.74,"excavators, dumpers",-0.1638,0.0,-3.699,-0.216,-2.33,0.0,OBSERVED WEEK (IMD/ERA5),828.6,SIMULATED
SIM_2025-05-09_BLAST_DELAY,SYN_MINE_01,2025-05-09,7,BLAST_DELAY,0.0,blasting / excavators,0.0,0.0,0.0,0.0,0.0,0.0,OBSERVED WEEK (IMD/ERA5),0.0,SIMULATED
SIM_2025-05-09_DRILL_DELAY,SYN_MINE_01,2025-05-09,7,DRILL_DELAY,73.83,drills,-0.1654,0.0,4.636,1.151,0.22,0.0,OBSERVED WEEK (IMD/ERA5),-4800.0,SIMULATED
SIM_2025-05-09_HAULAGE_DISRUPTION,SYN_MINE_01,2025-05-09,7,HAULAGE_DISRUPTION,11.86,dumpers / haul road,-0.0794,0.271,-0.236,-0.806,-3.4,0.0,OBSERVED WEEK (IMD/ERA5),-771.1,SIMULATED
SIM_2025-05-09_COMBINED_DISRUPTION,SYN_MINE_01,2025-05-09,7,COMBINED_DISRUPTION,-13.15,site-wide,-0.0658,0.172,-2.466,1.962,-3.93,148.0,HEAVY_RAIN (IMD p95 7-day),854.7,SIMULATED
SIM_2025-05-23_NORMAL,SYN_MINE_01,2025-05-23,7,NORMAL,0.0,none,0.0,0.0,0.0,0.0,0.0,4.8,OBSERVED WEEK (IMD/ERA5),0.0,SIMULATED
SIM_2025-05-23_HEAVY_RAIN,SYN_MINE_01,2025-05-23,7,HEAVY_RAIN,-5.44,site / dumpers,0.0432,0.0,0.037,1.733,0.05,148.0,HEAVY_RAIN (IMD p95 7-day),538.7,SIMULATED
SIM_2025-05-23_EQUIPMENT_DEGRADATION,SYN_MINE_01,2025-05-23,7,EQUIPMENT_DEGRADATION,5.5,"excavators, dumpers",-0.0179,0.0,-0.032,0.258,-1.85,4.8,OBSERVED WEEK (IMD/ERA5),-544.0,SIMULATED
SIM_2025-05-23_BLAST_DELAY,SYN_MINE_01,2025-05-23,7,BLAST_DELAY,5.26,blasting / excavators,0.0,0.0,0.784,0.0,0.0,4.8,OBSERVED WEEK (IMD/ERA5),-520.6,SIMULATED
SIM_2025-05-23_DRILL_DELAY,SYN_MINE_01,2025-05-23,7,DRILL_DELAY,-8.15,drills,0.103,0.181,0.086,1.441,-0.02,4.8,OBSERVED WEEK (IMD/ERA5),806.4,SIMULATED
SIM_2025-05-23_HAULAGE_DISRUPTION,SYN_MINE_01,2025-05-23,7,HAULAGE_DISRUPTION,4.84,dumpers / haul road,0.0047,1.333,-0.078,0.732,-3.2,4.8,OBSERVED WEEK (IMD/ERA5),-479.5,SIMULATED
SIM_2025-05-23_COMBINED_DISRUPTION,SYN_MINE_01,2025-05-23,7,COMBINED_DISRUPTION,51.51,site-wide,-0.0119,0.441,6.578,2.122,-2.59,148.0,HEAVY_RAIN (IMD p95 7-day),-5099.6,SIMULATED
SIM_2025-06-06_NORMAL,SYN_MINE_01,2025-06-06,7,NORMAL,0.0,none,0.0,0.0,0.0,0.0,0.0,7.8,OBSERVED WEEK (IMD/ERA5),0.0,SIMULATED
SIM_2025-06-06_HEAVY_RAIN,SYN_MINE_01,2025-06-06,7,HEAVY_RAIN,-7.32,site / dumpers,0.0031,-0.454,-0.158,1.229,-0.7,148.0,HEAVY_RAIN (IMD p95 7-day),726.1,SIMULATED
SIM_2025-06-06_EQUIPMENT_DEGRADATION,SYN_MINE_01,2025-06-06,7,EQUIPMENT_DEGRADATION,11.32,"excavators, dumpers",-0.1428,-0.454,-0.006,-0.033,-2.02,7.8,OBSERVED WEEK (IMD/ERA5),-1123.4,SIMULATED
SIM_2025-06-06_BLAST_DELAY,SYN_MINE_01,2025-06-06,7,BLAST_DELAY,0.0,blasting / excavators,0.0,0.0,0.0,0.0,0.0,7.8,OBSERVED WEEK (IMD/ERA5),0.0,SIMULATED
SIM_2025-06-06_DRILL_DELAY,SYN_MINE_01,2025-06-06,7,DRILL_DELAY,3.38,drills,-0.0948,-0.454,-0.105,0.858,0.08,7.8,OBSERVED WEEK (IMD/ERA5),-335.5,SIMULATED
SIM_2025-06-06_HAULAGE_DISRUPTION,SYN_MINE_01,2025-06-06,7,HAULAGE_DISRUPTION,-3.91,dumpers / haul road,0.0,0.189,-0.022,-0.193,-3.58,7.8,OBSERVED WEEK (IMD/ERA5),387.9,SIMULATED
SIM_2025-06-06_COMBINED_DISRUPTION,SYN_MINE_01,2025-06-06,7,COMBINED_DISRUPTION,34.12,site-wide,-0.3649,-0.427,-0.185,1.096,-3.46,148.0,HEAVY_RAIN (IMD p95 7-day),-3386.5,SIMULATED
SIM_2025-06-20_NORMAL,SYN_MINE_01,2025-06-20,7,NORMAL,0.0,none,0.0,0.0,0.0,0.0,0.0,77.6,OBSERVED WEEK (IMD/ERA5),0.0,SIMULATED
SIM_2025-06-20_HEAVY_RAIN,SYN_MINE_01,2025-06-20,7,HEAVY_RAIN,0.0,site / dumpers,0.0,0.0,0.0,1.397,0.0,172.1,HEAVY_RAIN (IMD p95 7-day),0.0,SIMULATED
SIM_2025-06-20_EQUIPMENT_DEGRADATION,SYN_MINE_01,2025-06-20,7,EQUIPMENT_DEGRADATION,4.67,"excavators, dumpers",-0.0419,0.481,-0.116,0.239,-3.58,77.6,OBSERVED WEEK (IMD/ERA5),-472.0,SIMULATED
SIM_2025-06-20_BLAST_DELAY,SYN_MINE_01,2025-06-20,7,BLAST_DELAY,11.59,blasting / excavators,0.0,0.0,1.757,0.0,0.0,77.6,OBSERVED WEEK (IMD/ERA5),-1170.8,SIMULATED
SIM_2025-06-20_DRILL_DELAY,SYN_MINE_01,2025-06-20,7,DRILL_DELAY,-0.02,drills,0.02,0.704,-0.058,2.506,-0.28,77.6,OBSERVED WEEK (IMD/ERA5),1.8,SIMULATED
SIM_2025-06-20_HAULAGE_DISRUPTION,SYN_MINE_01,2025-06-20,7,HAULAGE_DISRUPTION,19.93,dumpers / haul road,0.0193,3.809,-0.179,0.491,-3.66,77.6,OBSERVED WEEK (IMD/ERA5),-2014.1,SIMULATED
SIM_2025-06-20_COMBINED_DISRUPTION,SYN_MINE_01,2025-06-20,7,COMBINED_DISRUPTION,5.23,site-wide,-0.0419,0.566,-0.117,1.604,-3.58,172.1,HEAVY_RAIN (IMD p95 7-day),-528.0,SIMULATED
SIM_2025-07-04_NORMAL,SYN_MINE_01,2025-07-04,7,NORMAL,0.0,none,0.0,0.0,0.0,0.0,0.0,466.2,OBSERVED WEEK (IMD/ERA5),0.0,SIMULATED
SIM_2025-07-04_HEAVY_RAIN,SYN_MINE_01,2025-07-04,7,HEAVY_RAIN,0.0,site / dumpers,0.0,0.0,0.0,0.523,0.0,513.8,HEAVY_RAIN (IMD p95 7-day),0.0,SIMULATED
SIM_2025-07-04_EQUIPMENT_DEGRADATION,SYN_MINE_01,2025-07-04,7,EQUIPMENT_DEGRADATION,2.03,"excavators, dumpers",-0.0522,-0.143,0.022,-1.191,-2.7,466.2,OBSERVED WEEK (IMD/ERA5),-151.0,SIMULATED
SIM_2025-07-04_BLAST_DELAY,SYN_MINE_01,2025-07-04,7,BLAST_DELAY,19.39,blasting / excavators,0.0,0.0,2.172,0.0,0.0,466.2,OBSERVED WEEK (IMD/ERA5),-1439.9,SIMULATED
SIM_2025-07-04_DRILL_DELAY,SYN_MINE_01,2025-07-04,7,DRILL_DELAY,-19.31,drills,0.0212,-0.948,-0.069,0.3,0.04,466.2,OBSERVED WEEK (IMD/ERA5),1433.7,SIMULATED
SIM_2025-07-04_HAULAGE_DISRUPTION,SYN_MINE_01,2025-07-04,7,HAULAGE_DISRUPTION,21.24,dumpers / haul road,0.0958,3.569,-0.085,-0.452,-3.76,466.2,OBSERVED WEEK (IMD/ERA5),-1577.4,SIMULATED
SIM_2025-07-04_COMBINED_DISRUPTION,SYN_MINE_01,2025-07-04,7,COMBINED_DISRUPTION,2.29,site-wide,-0.0522,-0.114,0.022,-0.589,-2.7,513.8,HEAVY_RAIN (IMD p95 7-day),-170.2,SIMULATED
SIM_2025-07-18_NORMAL,SYN_MINE_01,2025-07-18,7,NORMAL,0.0,none,0.0,0.0,0.0,0.0,0.0,84.0,OBSERVED WEEK (IMD/ERA5),0.0,SIMULATED
SIM_2025-07-18_HEAVY_RAIN,SYN_MINE_01,2025-07-18,7,HEAVY_RAIN,0.0,site / dumpers,0.0,0.0,0.0,1.09,0.0,170.3,HEAVY_RAIN (IMD p95 7-day),0.0,SIMULATED
