borehole_id,target_id,scenario,depth_from_m,depth_to_m,interval_thickness_m,formation,host_lithology,weathering_zone,manganese_presence,mn_grade_pct,grade_category,confidence,evidence_level,provenance
SIM_T25_AMB_BH02,T25,AMBIGUOUS_DRILLING_RESULT,20.33,20.97,0.64,Sausar Group,Mn ore / gondite horizon H1 (Mansar/Chorbaoli contact),False,True,23.53,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T25_AMB_BH02,T25,AMBIGUOUS_DRILLING_RESULT,20.97,77.6,56.63,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.3,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T25_AMB_BH03,T25,AMBIGUOUS_DRILLING_RESULT,0.0,2.01,2.01,Sausar Group,weathered zone / laterite cover,True,False,0.14,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T25_AMB_BH03,T25,AMBIGUOUS_DRILLING_RESULT,2.01,41.59,39.58,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.24,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T25_AMB_BH03,T25,AMBIGUOUS_DRILLING_RESULT,41.59,42.08,0.49,Sausar Group,Mn ore / gondite horizon H3 (Mansar/Lohangi-Sitasaongi contact),False,True,17.27,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T25_AMB_BH03,T25,AMBIGUOUS_DRILLING_RESULT,42.08,62.2,20.12,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.4,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T26_POS_BH01,T26,POSITIVE_DRILLING_INTERSECTION,0.0,2.53,2.53,Sausar Group,weathered zone / laterite cover,True,False,0.21,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T26_POS_BH01,T26,POSITIVE_DRILLING_INTERSECTION,2.53,18.97,16.45,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.31,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T26_POS_BH01,T26,POSITIVE_DRILLING_INTERSECTION,18.97,20.79,1.81,Sausar Group,Mn ore / gondite horizon H1 (Mansar/Chorbaoli contact),False,True,28.92,LOW (25-35% Mn),MODERATE,3,SIMULATED
SIM_T26_POS_BH01,T26,POSITIVE_DRILLING_INTERSECTION,20.79,51.8,31.01,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.39,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T26_POS_BH02,T26,POSITIVE_DRILLING_INTERSECTION,0.0,2.03,2.03,Sausar Group,weathered zone / laterite cover,True,False,0.22,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T26_POS_BH02,T26,POSITIVE_DRILLING_INTERSECTION,2.03,34.73,32.69,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.38,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T26_POS_BH02,T26,POSITIVE_DRILLING_INTERSECTION,34.73,36.32,1.6,Sausar Group,Mn ore / gondite horizon H1 (Mansar/Chorbaoli contact),False,True,40.42,MEDIUM (35-46% Mn),MODERATE,3,SIMULATED
SIM_T26_POS_BH02,T26,POSITIVE_DRILLING_INTERSECTION,36.32,41.82,5.5,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.13,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T26_POS_BH02,T26,POSITIVE_DRILLING_INTERSECTION,41.82,43.54,1.72,Sausar Group,Mn ore / gondite horizon H2 (within Mansar Formation),False,True,25.72,LOW (25-35% Mn),MODERATE,3,SIMULATED
SIM_T26_POS_BH02,T26,POSITIVE_DRILLING_INTERSECTION,43.54,64.5,20.96,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.97,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T26_POS_BH03,T26,POSITIVE_DRILLING_INTERSECTION,0.0,2.17,2.17,Sausar Group,weathered zone / laterite cover,True,False,0.32,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T26_POS_BH03,T26,POSITIVE_DRILLING_INTERSECTION,2.17,66.28,64.11,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.38,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T26_POS_BH03,T26,POSITIVE_DRILLING_INTERSECTION,66.28,67.88,1.6,Sausar Group,Mn ore / gondite horizon H1 (Mansar/Chorbaoli contact),False,True,30.44,LOW (25-35% Mn),MODERATE,3,SIMULATED
SIM_T26_POS_BH03,T26,POSITIVE_DRILLING_INTERSECTION,67.88,89.6,21.72,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.29,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T26_NEG_BH01,T26,NEGATIVE_DRILLING_RESULT,0.0,2.22,2.22,Sausar Group,weathered zone / laterite cover,True,False,0.6,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T26_NEG_BH01,T26,NEGATIVE_DRILLING_RESULT,2.22,73.1,70.88,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.37,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T26_NEG_BH02,T26,NEGATIVE_DRILLING_RESULT,0.0,2.97,2.97,Sausar Group,weathered zone / laterite cover,True,False,0.51,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T26_NEG_BH02,T26,NEGATIVE_DRILLING_RESULT,2.97,75.2,72.23,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.31,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T26_NEG_BH03,T26,NEGATIVE_DRILLING_RESULT,0.0,2.52,2.52,Sausar Group,weathered zone / laterite cover,True,False,1.03,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T26_NEG_BH03,T26,NEGATIVE_DRILLING_RESULT,2.52,75.0,72.48,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.25,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T26_AMB_BH01,T26,AMBIGUOUS_DRILLING_RESULT,0.0,2.6,2.6,Sausar Group,weathered zone / laterite cover,True,False,0.95,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T26_AMB_BH01,T26,AMBIGUOUS_DRILLING_RESULT,2.6,43.4,40.8,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.11,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T26_AMB_BH01,T26,AMBIGUOUS_DRILLING_RESULT,43.4,44.13,0.72,Sausar Group,Mn ore / gondite horizon H2 (within Mansar Formation),False,False,7.91,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T26_AMB_BH01,T26,AMBIGUOUS_DRILLING_RESULT,44.13,74.4,30.27,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.19,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T26_AMB_BH02,T26,AMBIGUOUS_DRILLING_RESULT,0.0,2.95,2.95,Sausar Group,weathered zone / laterite cover,True,False,0.28,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T26_AMB_BH02,T26,AMBIGUOUS_DRILLING_RESULT,2.95,29.92,26.96,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.43,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T26_AMB_BH02,T26,AMBIGUOUS_DRILLING_RESULT,29.92,30.44,0.52,Sausar Group,Mn ore / gondite horizon H2 (within Mansar Formation),False,True,23.5,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T26_AMB_BH02,T26,AMBIGUOUS_DRILLING_RESULT,30.44,81.9,51.46,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.29,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T26_AMB_BH03,T26,AMBIGUOUS_DRILLING_RESULT,0.0,2.3,2.3,Sausar Group,weathered zone / laterite cover,True,False,0.58,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T26_AMB_BH03,T26,AMBIGUOUS_DRILLING_RESULT,2.3,46.33,44.03,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.61,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T26_AMB_BH03,T26,AMBIGUOUS_DRILLING_RESULT,46.33,47.11,0.78,Sausar Group,Mn ore / gondite horizon H2 (within Mansar Formation),False,True,21.26,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T26_AMB_BH03,T26,AMBIGUOUS_DRILLING_RESULT,47.11,60.2,13.09,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.37,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T27_POS_BH01,T27,POSITIVE_DRILLING_INTERSECTION,0.0,2.14,2.14,Sausar Group,weathered zone / laterite cover,True,False,0.61,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T27_POS_BH01,T27,POSITIVE_DRILLING_INTERSECTION,2.14,32.17,30.03,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.57,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T27_POS_BH01,T27,POSITIVE_DRILLING_INTERSECTION,32.17,33.92,1.75,Sausar Group,Mn ore / gondite horizon H2 (within Mansar Formation),False,True,32.13,LOW (25-35% Mn),MODERATE,3,SIMULATED
SIM_T27_POS_BH01,T27,POSITIVE_DRILLING_INTERSECTION,33.92,73.3,39.38,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.25,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T27_POS_BH02,T27,POSITIVE_DRILLING_INTERSECTION,0.0,2.67,2.67,Sausar Group,weathered zone / laterite cover,True,False,0.86,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T27_POS_BH02,T27,POSITIVE_DRILLING_INTERSECTION,2.67,42.28,39.61,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.7,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T27_POS_BH02,T27,POSITIVE_DRILLING_INTERSECTION,42.28,43.89,1.61,Sausar Group,Mn ore / gondite horizon H2 (within Mansar Formation),False,True,36.66,MEDIUM (35-46% Mn),MODERATE,3,SIMULATED
SIM_T27_POS_BH02,T27,POSITIVE_DRILLING_INTERSECTION,43.89,63.7,19.81,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.74,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T27_POS_BH03,T27,POSITIVE_DRILLING_INTERSECTION,0.0,2.47,2.47,Sausar Group,weathered zone / laterite cover,True,False,1.44,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T27_POS_BH03,T27,POSITIVE_DRILLING_INTERSECTION,2.47,54.7,52.23,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.47,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T27_POS_BH03,T27,POSITIVE_DRILLING_INTERSECTION,54.7,56.21,1.51,Sausar Group,Mn ore / gondite horizon H3 (Mansar/Lohangi-Sitasaongi contact),False,True,21.96,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T27_POS_BH03,T27,POSITIVE_DRILLING_INTERSECTION,56.21,87.9,31.69,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.46,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T27_NEG_BH01,T27,NEGATIVE_DRILLING_RESULT,0.0,2.59,2.59,Sausar Group,weathered zone / laterite cover,True,False,0.41,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T27_NEG_BH01,T27,NEGATIVE_DRILLING_RESULT,2.59,52.3,49.71,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.31,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T27_NEG_BH02,T27,NEGATIVE_DRILLING_RESULT,0.0,2.22,2.22,Sausar Group,weathered zone / laterite cover,True,False,0.3,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T27_NEG_BH02,T27,NEGATIVE_DRILLING_RESULT,2.22,52.2,49.98,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.26,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T27_NEG_BH03,T27,NEGATIVE_DRILLING_RESULT,0.0,2.74,2.74,Sausar Group,weathered zone / laterite cover,True,False,0.38,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T27_NEG_BH03,T27,NEGATIVE_DRILLING_RESULT,2.74,75.3,72.56,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.23,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T27_AMB_BH01,T27,AMBIGUOUS_DRILLING_RESULT,0.0,2.85,2.85,Sausar Group,weathered zone / laterite cover,True,False,0.59,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T27_AMB_BH01,T27,AMBIGUOUS_DRILLING_RESULT,2.85,29.11,26.25,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.2,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T27_AMB_BH01,T27,AMBIGUOUS_DRILLING_RESULT,29.11,29.86,0.75,Sausar Group,Mn ore / gondite horizon H1 (Mansar/Chorbaoli contact),False,True,15.22,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T27_AMB_BH01,T27,AMBIGUOUS_DRILLING_RESULT,29.86,69.0,39.14,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.97,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T27_AMB_BH02,T27,AMBIGUOUS_DRILLING_RESULT,0.0,2.75,2.75,Sausar Group,weathered zone / laterite cover,True,False,0.87,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T27_AMB_BH02,T27,AMBIGUOUS_DRILLING_RESULT,2.75,61.13,58.38,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.34,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T27_AMB_BH02,T27,AMBIGUOUS_DRILLING_RESULT,61.13,61.61,0.49,Sausar Group,Mn ore / gondite horizon H1 (Mansar/Chorbaoli contact),False,True,24.94,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T27_AMB_BH02,T27,AMBIGUOUS_DRILLING_RESULT,61.61,80.1,18.49,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.65,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T27_AMB_BH03,T27,AMBIGUOUS_DRILLING_RESULT,0.0,2.72,2.72,Sausar Group,weathered zone / laterite cover,True,False,0.6,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T27_AMB_BH03,T27,AMBIGUOUS_DRILLING_RESULT,2.72,14.08,11.36,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.39,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T27_AMB_BH03,T27,AMBIGUOUS_DRILLING_RESULT,14.08,14.85,0.78,Sausar Group,Mn ore / gondite horizon H3 (Mansar/Lohangi-Sitasaongi contact),True,True,18.61,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T27_AMB_BH03,T27,AMBIGUOUS_DRILLING_RESULT,14.85,50.5,35.65,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.64,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T28_POS_BH01,T28,POSITIVE_DRILLING_INTERSECTION,0.0,2.85,2.85,Sausar Group,weathered zone / laterite cover,True,False,0.3,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T28_POS_BH01,T28,POSITIVE_DRILLING_INTERSECTION,2.85,23.05,20.2,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.28,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T28_POS_BH01,T28,POSITIVE_DRILLING_INTERSECTION,23.05,24.81,1.76,Sausar Group,Mn ore / gondite horizon H1 (Mansar/Chorbaoli contact),False,True,21.39,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T28_POS_BH01,T28,POSITIVE_DRILLING_INTERSECTION,24.81,24.82,0.01,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.26,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T28_POS_BH01,T28,POSITIVE_DRILLING_INTERSECTION,24.82,26.54,1.72,Sausar Group,Mn ore / gondite horizon H3 (Mansar/Lohangi-Sitasaongi contact),False,True,36.91,MEDIUM (35-46% Mn),MODERATE,3,SIMULATED
SIM_T28_POS_BH01,T28,POSITIVE_DRILLING_INTERSECTION,26.54,56.8,30.26,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.46,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T28_POS_BH02,T28,POSITIVE_DRILLING_INTERSECTION,0.0,2.72,2.72,Sausar Group,weathered zone / laterite cover,True,False,0.22,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T28_POS_BH02,T28,POSITIVE_DRILLING_INTERSECTION,2.72,15.33,12.6,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.56,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T28_POS_BH02,T28,POSITIVE_DRILLING_INTERSECTION,15.33,17.05,1.73,Sausar Group,Mn ore / gondite horizon H3 (Mansar/Lohangi-Sitasaongi contact),False,True,31.77,LOW (25-35% Mn),MODERATE,3,SIMULATED
SIM_T28_POS_BH02,T28,POSITIVE_DRILLING_INTERSECTION,17.05,56.2,39.15,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.09,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T28_POS_BH03,T28,POSITIVE_DRILLING_INTERSECTION,0.0,2.42,2.42,Sausar Group,weathered zone / laterite cover,True,False,0.56,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T28_POS_BH03,T28,POSITIVE_DRILLING_INTERSECTION,2.42,39.34,36.92,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.21,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T28_POS_BH03,T28,POSITIVE_DRILLING_INTERSECTION,39.34,41.11,1.77,Sausar Group,Mn ore / gondite horizon H3 (Mansar/Lohangi-Sitasaongi contact),False,True,25.9,LOW (25-35% Mn),MODERATE,3,SIMULATED
SIM_T28_POS_BH03,T28,POSITIVE_DRILLING_INTERSECTION,41.11,49.98,8.87,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.51,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T28_POS_BH03,T28,POSITIVE_DRILLING_INTERSECTION,49.98,51.91,1.93,Sausar Group,Mn ore / gondite horizon H1 (Mansar/Chorbaoli contact),False,True,21.96,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T28_POS_BH03,T28,POSITIVE_DRILLING_INTERSECTION,51.91,69.0,17.09,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.49,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T28_NEG_BH01,T28,NEGATIVE_DRILLING_RESULT,0.0,2.24,2.24,Sausar Group,weathered zone / laterite cover,True,False,0.35,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T28_NEG_BH01,T28,NEGATIVE_DRILLING_RESULT,2.24,70.7,68.46,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.62,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T28_NEG_BH02,T28,NEGATIVE_DRILLING_RESULT,0.0,2.52,2.52,Sausar Group,weathered zone / laterite cover,True,False,0.23,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T28_NEG_BH02,T28,NEGATIVE_DRILLING_RESULT,2.52,98.9,96.38,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.54,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T28_NEG_BH03,T28,NEGATIVE_DRILLING_RESULT,0.0,2.85,2.85,Sausar Group,weathered zone / laterite cover,True,False,0.51,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T28_NEG_BH03,T28,NEGATIVE_DRILLING_RESULT,2.85,87.9,85.05,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.47,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T28_AMB_BH01,T28,AMBIGUOUS_DRILLING_RESULT,0.0,2.95,2.95,Sausar Group,weathered zone / laterite cover,True,False,0.27,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T28_AMB_BH01,T28,AMBIGUOUS_DRILLING_RESULT,2.95,31.31,28.36,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.59,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T28_AMB_BH01,T28,AMBIGUOUS_DRILLING_RESULT,31.31,31.86,0.54,Sausar Group,Mn ore / gondite horizon H3 (Mansar/Lohangi-Sitasaongi contact),False,True,19.9,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T28_AMB_BH01,T28,AMBIGUOUS_DRILLING_RESULT,31.86,76.3,44.44,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.37,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T28_AMB_BH02,T28,AMBIGUOUS_DRILLING_RESULT,0.0,2.26,2.26,Sausar Group,weathered zone / laterite cover,True,False,0.21,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T28_AMB_BH02,T28,AMBIGUOUS_DRILLING_RESULT,2.26,68.19,65.93,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.37,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T28_AMB_BH02,T28,AMBIGUOUS_DRILLING_RESULT,68.19,68.99,0.8,Sausar Group,Mn ore / gondite horizon H1 (Mansar/Chorbaoli contact),False,True,18.99,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T28_AMB_BH02,T28,AMBIGUOUS_DRILLING_RESULT,68.99,80.9,11.91,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.33,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T28_AMB_BH03,T28,AMBIGUOUS_DRILLING_RESULT,0.0,2.11,2.11,Sausar Group,weathered zone / laterite cover,True,False,0.31,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T28_AMB_BH03,T28,AMBIGUOUS_DRILLING_RESULT,2.11,32.62,30.51,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.91,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T28_AMB_BH03,T28,AMBIGUOUS_DRILLING_RESULT,32.62,33.22,0.6,Sausar Group,Mn ore / gondite horizon H2 (within Mansar Formation),False,True,16.75,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T28_AMB_BH03,T28,AMBIGUOUS_DRILLING_RESULT,33.22,60.8,27.58,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.62,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T29_POS_BH01,T29,POSITIVE_DRILLING_INTERSECTION,0.0,2.67,2.67,Sausar Group,weathered zone / laterite cover,True,False,0.54,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T29_POS_BH01,T29,POSITIVE_DRILLING_INTERSECTION,2.67,37.05,34.39,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.23,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T29_POS_BH01,T29,POSITIVE_DRILLING_INTERSECTION,37.05,38.81,1.75,Sausar Group,Mn ore / gondite horizon H2 (within Mansar Formation),False,True,29.79,LOW (25-35% Mn),MODERATE,3,SIMULATED
SIM_T29_POS_BH01,T29,POSITIVE_DRILLING_INTERSECTION,38.81,57.16,18.35,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.33,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T29_POS_BH01,T29,POSITIVE_DRILLING_INTERSECTION,57.16,58.82,1.67,Sausar Group,Mn ore / gondite horizon H3 (Mansar/Lohangi-Sitasaongi contact),False,True,39.13,MEDIUM (35-46% Mn),MODERATE,3,SIMULATED
SIM_T29_POS_BH01,T29,POSITIVE_DRILLING_INTERSECTION,58.82,80.1,21.28,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,1.13,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T29_POS_BH02,T29,POSITIVE_DRILLING_INTERSECTION,0.0,2.89,2.89,Sausar Group,weathered zone / laterite cover,True,False,0.32,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T29_POS_BH02,T29,POSITIVE_DRILLING_INTERSECTION,2.89,56.93,54.04,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.19,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T29_POS_BH02,T29,POSITIVE_DRILLING_INTERSECTION,56.93,58.67,1.74,Sausar Group,Mn ore / gondite horizon H3 (Mansar/Lohangi-Sitasaongi contact),False,True,33.05,LOW (25-35% Mn),MODERATE,3,SIMULATED
SIM_T29_POS_BH02,T29,POSITIVE_DRILLING_INTERSECTION,58.67,85.8,27.13,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,1.03,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T29_POS_BH03,T29,POSITIVE_DRILLING_INTERSECTION,0.0,2.56,2.56,Sausar Group,weathered zone / laterite cover,True,False,0.33,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T29_POS_BH03,T29,POSITIVE_DRILLING_INTERSECTION,2.56,81.27,78.71,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.24,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T29_POS_BH03,T29,POSITIVE_DRILLING_INTERSECTION,81.27,83.25,1.98,Sausar Group,Mn ore / gondite horizon H1 (Mansar/Chorbaoli contact),False,True,31.85,LOW (25-35% Mn),MODERATE,3,SIMULATED
SIM_T29_POS_BH03,T29,POSITIVE_DRILLING_INTERSECTION,83.25,97.6,14.35,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.36,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T29_NEG_BH01,T29,NEGATIVE_DRILLING_RESULT,0.0,2.9,2.9,Sausar Group,weathered zone / laterite cover,True,False,0.23,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T29_NEG_BH01,T29,NEGATIVE_DRILLING_RESULT,2.9,87.2,84.3,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.32,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T29_NEG_BH02,T29,NEGATIVE_DRILLING_RESULT,0.0,2.38,2.38,Sausar Group,weathered zone / laterite cover,True,False,0.09,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T29_NEG_BH02,T29,NEGATIVE_DRILLING_RESULT,2.38,98.4,96.02,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.38,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T29_NEG_BH03,T29,NEGATIVE_DRILLING_RESULT,0.0,2.12,2.12,Sausar Group,weathered zone / laterite cover,True,False,0.41,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T29_NEG_BH03,T29,NEGATIVE_DRILLING_RESULT,2.12,60.5,58.38,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.41,BELOW 25% Mn,MODERATE,3,SIMULATED
SIM_T29_AMB_BH01,T29,AMBIGUOUS_DRILLING_RESULT,0.0,2.22,2.22,Sausar Group,weathered zone / laterite cover,True,False,0.33,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T29_AMB_BH01,T29,AMBIGUOUS_DRILLING_RESULT,2.22,74.78,72.56,Sausar Group,quartz-mica schist / calc-silicate (host),True,False,0.24,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T29_AMB_BH01,T29,AMBIGUOUS_DRILLING_RESULT,74.78,75.37,0.59,Sausar Group,Mn ore / gondite horizon H3 (Mansar/Lohangi-Sitasaongi contact),False,True,14.5,BELOW 25% Mn,LOW,3,SIMULATED
SIM_T29_AMB_BH01,T29,AMBIGUOUS_DRILLING_RESULT,75.37,99.0,23.63,Sausar Group,quartz-mica schist / calc-silicate (host),False,False,0.37,BELOW 25% Mn,LOW,3,SIMULATED
