sample_id,target_id,scenario,borehole_id,depth_from_m,depth_to_m,sample_type,mn_pct,fe_pct,sio2_pct,sample_quality,provenance
SIM_T23_SS01,T23,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),7.44,5.89,51.78,SIMULATED_SCREENING,SIMULATED
SIM_T23_SS02,T23,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),20.36,6.33,43.27,SIMULATED_SCREENING,SIMULATED
SIM_T23_SS03,T23,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),18.44,4.21,39.71,SIMULATED_SCREENING,SIMULATED
SIM_T23_SS04,T23,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),15.66,4.43,47.28,SIMULATED_SCREENING,SIMULATED
SIM_T23_SS05,T23,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),29.95,3.17,40.57,SIMULATED_SCREENING,SIMULATED
SIM_T23_SS06,T23,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),10.59,6.09,53.78,SIMULATED_SCREENING,SIMULATED
SIM_T23_SS07,T23,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),17.13,3.87,44.95,SIMULATED_SCREENING,SIMULATED
SIM_T23_SS08,T23,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),20.75,7.12,47.4,SIMULATED_SCREENING,SIMULATED
SIM_T23_POS_BH01_001,T23,POSITIVE_DRILLING_INTERSECTION,SIM_T23_POS_BH01,0.0,2.35,drill core (simulated),0.9,4.53,58.81,SIMULATED_ASSAY,SIMULATED
SIM_T23_POS_BH01_002,T23,POSITIVE_DRILLING_INTERSECTION,SIM_T23_POS_BH01,2.35,42.11,drill core (simulated),0.8,3.45,52.11,SIMULATED_ASSAY,SIMULATED
SIM_T23_POS_BH01_003,T23,POSITIVE_DRILLING_INTERSECTION,SIM_T23_POS_BH01,42.11,44.07,drill core (simulated),34.28,5.96,17.43,SIMULATED_ASSAY,SIMULATED
SIM_T23_POS_BH01_004,T23,POSITIVE_DRILLING_INTERSECTION,SIM_T23_POS_BH01,44.07,47.24,drill core (simulated),0.7,2.1,65.98,SIMULATED_ASSAY,SIMULATED
SIM_T23_POS_BH01_005,T23,POSITIVE_DRILLING_INTERSECTION,SIM_T23_POS_BH01,47.24,49.04,drill core (simulated),33.96,3.71,18.39,SIMULATED_ASSAY,SIMULATED
SIM_T23_POS_BH01_006,T23,POSITIVE_DRILLING_INTERSECTION,SIM_T23_POS_BH01,49.04,57.4,drill core (simulated),0.28,7.44,58.13,SIMULATED_ASSAY,SIMULATED
SIM_T23_POS_BH02_007,T23,POSITIVE_DRILLING_INTERSECTION,SIM_T23_POS_BH02,0.0,2.93,drill core (simulated),0.48,5.3,59.13,SIMULATED_ASSAY,SIMULATED
SIM_T23_POS_BH02_008,T23,POSITIVE_DRILLING_INTERSECTION,SIM_T23_POS_BH02,2.93,15.62,drill core (simulated),0.4,4.0,57.52,SIMULATED_ASSAY,SIMULATED
SIM_T23_POS_BH02_009,T23,POSITIVE_DRILLING_INTERSECTION,SIM_T23_POS_BH02,15.62,17.17,drill core (simulated),27.19,6.76,24.15,SIMULATED_ASSAY,SIMULATED
SIM_T23_POS_BH02_010,T23,POSITIVE_DRILLING_INTERSECTION,SIM_T23_POS_BH02,17.17,38.05,drill core (simulated),0.39,6.49,59.78,SIMULATED_ASSAY,SIMULATED
SIM_T23_POS_BH02_011,T23,POSITIVE_DRILLING_INTERSECTION,SIM_T23_POS_BH02,38.05,39.92,drill core (simulated),27.86,7.3,22.71,SIMULATED_ASSAY,SIMULATED
SIM_T23_POS_BH02_012,T23,POSITIVE_DRILLING_INTERSECTION,SIM_T23_POS_BH02,39.92,58.7,drill core (simulated),0.15,4.8,55.42,SIMULATED_ASSAY,SIMULATED
SIM_T23_POS_BH03_013,T23,POSITIVE_DRILLING_INTERSECTION,SIM_T23_POS_BH03,0.0,2.75,drill core (simulated),0.29,4.98,63.38,SIMULATED_ASSAY,SIMULATED
SIM_T23_POS_BH03_014,T23,POSITIVE_DRILLING_INTERSECTION,SIM_T23_POS_BH03,2.75,27.47,drill core (simulated),0.34,6.84,63.95,SIMULATED_ASSAY,SIMULATED
SIM_T23_POS_BH03_015,T23,POSITIVE_DRILLING_INTERSECTION,SIM_T23_POS_BH03,27.47,28.98,drill core (simulated),28.09,6.57,22.07,SIMULATED_ASSAY,SIMULATED
SIM_T23_POS_BH03_016,T23,POSITIVE_DRILLING_INTERSECTION,SIM_T23_POS_BH03,28.98,58.73,drill core (simulated),0.89,4.6,50.49,SIMULATED_ASSAY,SIMULATED
SIM_T23_POS_BH03_017,T23,POSITIVE_DRILLING_INTERSECTION,SIM_T23_POS_BH03,58.73,60.36,drill core (simulated),27.13,8.41,23.12,SIMULATED_ASSAY,SIMULATED
SIM_T23_POS_BH03_018,T23,POSITIVE_DRILLING_INTERSECTION,SIM_T23_POS_BH03,60.36,70.6,drill core (simulated),0.19,5.43,53.03,SIMULATED_ASSAY,SIMULATED
SIM_T23_NEG_BH01_001,T23,NEGATIVE_DRILLING_RESULT,SIM_T23_NEG_BH01,0.0,2.81,drill core (simulated),0.21,6.73,59.42,SIMULATED_ASSAY,SIMULATED
SIM_T23_NEG_BH01_002,T23,NEGATIVE_DRILLING_RESULT,SIM_T23_NEG_BH01,2.81,97.7,drill core (simulated),0.18,5.76,51.49,SIMULATED_ASSAY,SIMULATED
SIM_T23_NEG_BH02_003,T23,NEGATIVE_DRILLING_RESULT,SIM_T23_NEG_BH02,0.0,2.55,drill core (simulated),0.64,6.41,50.74,SIMULATED_ASSAY,SIMULATED
SIM_T23_NEG_BH02_004,T23,NEGATIVE_DRILLING_RESULT,SIM_T23_NEG_BH02,2.55,80.0,drill core (simulated),0.22,6.07,57.76,SIMULATED_ASSAY,SIMULATED
SIM_T23_NEG_BH03_005,T23,NEGATIVE_DRILLING_RESULT,SIM_T23_NEG_BH03,0.0,2.15,drill core (simulated),0.24,3.99,52.37,SIMULATED_ASSAY,SIMULATED
SIM_T23_NEG_BH03_006,T23,NEGATIVE_DRILLING_RESULT,SIM_T23_NEG_BH03,2.15,83.5,drill core (simulated),0.3,5.73,59.94,SIMULATED_ASSAY,SIMULATED
SIM_T23_AMB_BH01_001,T23,AMBIGUOUS_DRILLING_RESULT,SIM_T23_AMB_BH01,0.0,2.98,drill core (simulated),0.93,5.86,53.65,SIMULATED_ASSAY,SIMULATED
SIM_T23_AMB_BH01_002,T23,AMBIGUOUS_DRILLING_RESULT,SIM_T23_AMB_BH01,2.98,25.37,drill core (simulated),0.16,6.35,61.75,SIMULATED_ASSAY,SIMULATED
SIM_T23_AMB_BH01_003,T23,AMBIGUOUS_DRILLING_RESULT,SIM_T23_AMB_BH01,25.37,26.06,drill core (simulated),19.69,4.41,29.17,SIMULATED_ASSAY,SIMULATED
SIM_T23_AMB_BH01_004,T23,AMBIGUOUS_DRILLING_RESULT,SIM_T23_AMB_BH01,26.06,56.4,drill core (simulated),0.36,6.21,60.92,SIMULATED_ASSAY,SIMULATED
SIM_T23_AMB_BH02_005,T23,AMBIGUOUS_DRILLING_RESULT,SIM_T23_AMB_BH02,0.0,2.07,drill core (simulated),0.6,4.2,62.02,SIMULATED_ASSAY,SIMULATED
SIM_T23_AMB_BH02_006,T23,AMBIGUOUS_DRILLING_RESULT,SIM_T23_AMB_BH02,2.07,44.44,drill core (simulated),0.42,6.19,62.84,SIMULATED_ASSAY,SIMULATED
SIM_T23_AMB_BH02_007,T23,AMBIGUOUS_DRILLING_RESULT,SIM_T23_AMB_BH02,44.44,45.15,drill core (simulated),25.98,4.52,23.76,SIMULATED_ASSAY,SIMULATED
SIM_T23_AMB_BH02_008,T23,AMBIGUOUS_DRILLING_RESULT,SIM_T23_AMB_BH02,45.15,76.6,drill core (simulated),0.28,4.69,43.87,SIMULATED_ASSAY,SIMULATED
SIM_T23_AMB_BH03_009,T23,AMBIGUOUS_DRILLING_RESULT,SIM_T23_AMB_BH03,0.0,2.77,drill core (simulated),0.28,4.23,52.33,SIMULATED_ASSAY,SIMULATED
SIM_T23_AMB_BH03_010,T23,AMBIGUOUS_DRILLING_RESULT,SIM_T23_AMB_BH03,2.77,40.08,drill core (simulated),0.22,5.6,60.55,SIMULATED_ASSAY,SIMULATED
SIM_T23_AMB_BH03_011,T23,AMBIGUOUS_DRILLING_RESULT,SIM_T23_AMB_BH03,40.08,40.44,drill core (simulated),16.27,5.07,31.35,SIMULATED_ASSAY,SIMULATED
SIM_T23_AMB_BH03_012,T23,AMBIGUOUS_DRILLING_RESULT,SIM_T23_AMB_BH03,40.44,86.7,drill core (simulated),0.32,7.14,58.45,SIMULATED_ASSAY,SIMULATED
SIM_T24_SS01,T24,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),11.31,6.02,51.44,SIMULATED_SCREENING,SIMULATED
SIM_T24_SS02,T24,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),9.16,5.55,54.46,SIMULATED_SCREENING,SIMULATED
SIM_T24_SS03,T24,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),13.85,4.96,47.43,SIMULATED_SCREENING,SIMULATED
SIM_T24_SS04,T24,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),18.57,4.95,47.67,SIMULATED_SCREENING,SIMULATED
SIM_T24_SS05,T24,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),17.0,3.61,44.52,SIMULATED_SCREENING,SIMULATED
SIM_T24_SS06,T24,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),6.92,5.68,50.31,SIMULATED_SCREENING,SIMULATED
SIM_T24_SS07,T24,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),15.71,5.45,51.41,SIMULATED_SCREENING,SIMULATED
SIM_T24_SS08,T24,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),9.84,4.92,59.79,SIMULATED_SCREENING,SIMULATED
SIM_T24_POS_BH01_001,T24,POSITIVE_DRILLING_INTERSECTION,SIM_T24_POS_BH01,0.0,2.17,drill core (simulated),0.21,5.67,72.94,SIMULATED_ASSAY,SIMULATED
SIM_T24_POS_BH01_002,T24,POSITIVE_DRILLING_INTERSECTION,SIM_T24_POS_BH01,2.17,37.56,drill core (simulated),0.2,7.01,61.05,SIMULATED_ASSAY,SIMULATED
SIM_T24_POS_BH01_003,T24,POSITIVE_DRILLING_INTERSECTION,SIM_T24_POS_BH01,37.56,39.12,drill core (simulated),25.84,6.29,24.25,SIMULATED_ASSAY,SIMULATED
SIM_T24_POS_BH01_004,T24,POSITIVE_DRILLING_INTERSECTION,SIM_T24_POS_BH01,39.12,53.69,drill core (simulated),0.61,5.93,48.62,SIMULATED_ASSAY,SIMULATED
SIM_T24_POS_BH01_005,T24,POSITIVE_DRILLING_INTERSECTION,SIM_T24_POS_BH01,53.69,55.46,drill core (simulated),37.53,6.61,14.9,SIMULATED_ASSAY,SIMULATED
SIM_T24_POS_BH01_006,T24,POSITIVE_DRILLING_INTERSECTION,SIM_T24_POS_BH01,55.46,68.7,drill core (simulated),0.31,5.58,64.16,SIMULATED_ASSAY,SIMULATED
SIM_T24_POS_BH02_007,T24,POSITIVE_DRILLING_INTERSECTION,SIM_T24_POS_BH02,0.0,2.1,drill core (simulated),0.49,4.72,59.92,SIMULATED_ASSAY,SIMULATED
SIM_T24_POS_BH02_008,T24,POSITIVE_DRILLING_INTERSECTION,SIM_T24_POS_BH02,2.1,71.5,drill core (simulated),0.28,7.53,56.0,SIMULATED_ASSAY,SIMULATED
SIM_T24_POS_BH02_009,T24,POSITIVE_DRILLING_INTERSECTION,SIM_T24_POS_BH02,71.5,73.32,drill core (simulated),39.45,6.57,14.03,SIMULATED_ASSAY,SIMULATED
SIM_T24_POS_BH02_010,T24,POSITIVE_DRILLING_INTERSECTION,SIM_T24_POS_BH02,73.32,77.04,drill core (simulated),0.37,5.15,56.7,SIMULATED_ASSAY,SIMULATED
SIM_T24_POS_BH02_011,T24,POSITIVE_DRILLING_INTERSECTION,SIM_T24_POS_BH02,77.04,78.71,drill core (simulated),33.61,7.38,18.48,SIMULATED_ASSAY,SIMULATED
SIM_T24_POS_BH02_012,T24,POSITIVE_DRILLING_INTERSECTION,SIM_T24_POS_BH02,78.71,99.8,drill core (simulated),0.28,6.16,66.71,SIMULATED_ASSAY,SIMULATED
SIM_T24_POS_BH03_013,T24,POSITIVE_DRILLING_INTERSECTION,SIM_T24_POS_BH03,0.0,2.76,drill core (simulated),0.62,7.88,62.04,SIMULATED_ASSAY,SIMULATED
SIM_T24_POS_BH03_014,T24,POSITIVE_DRILLING_INTERSECTION,SIM_T24_POS_BH03,2.76,15.18,drill core (simulated),0.15,6.41,41.37,SIMULATED_ASSAY,SIMULATED
SIM_T24_POS_BH03_015,T24,POSITIVE_DRILLING_INTERSECTION,SIM_T24_POS_BH03,15.18,17.14,drill core (simulated),29.7,6.67,19.43,SIMULATED_ASSAY,SIMULATED
SIM_T24_POS_BH03_016,T24,POSITIVE_DRILLING_INTERSECTION,SIM_T24_POS_BH03,17.14,19.01,drill core (simulated),38.17,6.88,14.8,SIMULATED_ASSAY,SIMULATED
SIM_T24_POS_BH03_017,T24,POSITIVE_DRILLING_INTERSECTION,SIM_T24_POS_BH03,19.01,69.1,drill core (simulated),0.31,7.62,62.15,SIMULATED_ASSAY,SIMULATED
SIM_T24_NEG_BH01_001,T24,NEGATIVE_DRILLING_RESULT,SIM_T24_NEG_BH01,0.0,2.74,drill core (simulated),0.53,2.08,56.96,SIMULATED_ASSAY,SIMULATED
SIM_T24_NEG_BH01_002,T24,NEGATIVE_DRILLING_RESULT,SIM_T24_NEG_BH01,2.74,62.2,drill core (simulated),0.34,5.57,59.01,SIMULATED_ASSAY,SIMULATED
SIM_T24_NEG_BH02_003,T24,NEGATIVE_DRILLING_RESULT,SIM_T24_NEG_BH02,0.0,2.41,drill core (simulated),0.29,5.58,54.67,SIMULATED_ASSAY,SIMULATED
SIM_T24_NEG_BH02_004,T24,NEGATIVE_DRILLING_RESULT,SIM_T24_NEG_BH02,2.41,69.8,drill core (simulated),0.4,4.24,56.03,SIMULATED_ASSAY,SIMULATED
SIM_T24_NEG_BH03_005,T24,NEGATIVE_DRILLING_RESULT,SIM_T24_NEG_BH03,0.0,2.79,drill core (simulated),0.25,7.3,47.6,SIMULATED_ASSAY,SIMULATED
SIM_T24_NEG_BH03_006,T24,NEGATIVE_DRILLING_RESULT,SIM_T24_NEG_BH03,2.79,76.2,drill core (simulated),0.81,7.72,52.62,SIMULATED_ASSAY,SIMULATED
SIM_T24_AMB_BH01_001,T24,AMBIGUOUS_DRILLING_RESULT,SIM_T24_AMB_BH01,0.0,2.33,drill core (simulated),0.39,6.52,59.36,SIMULATED_ASSAY,SIMULATED
SIM_T24_AMB_BH01_002,T24,AMBIGUOUS_DRILLING_RESULT,SIM_T24_AMB_BH01,2.33,34.17,drill core (simulated),0.5,6.3,53.22,SIMULATED_ASSAY,SIMULATED
SIM_T24_AMB_BH01_003,T24,AMBIGUOUS_DRILLING_RESULT,SIM_T24_AMB_BH01,34.17,34.62,drill core (simulated),8.09,9.86,38.6,SIMULATED_ASSAY,SIMULATED
SIM_T24_AMB_BH01_004,T24,AMBIGUOUS_DRILLING_RESULT,SIM_T24_AMB_BH01,34.62,64.9,drill core (simulated),0.19,4.31,57.95,SIMULATED_ASSAY,SIMULATED
SIM_T24_AMB_BH02_005,T24,AMBIGUOUS_DRILLING_RESULT,SIM_T24_AMB_BH02,0.0,2.51,drill core (simulated),0.19,7.06,58.19,SIMULATED_ASSAY,SIMULATED
SIM_T24_AMB_BH02_006,T24,AMBIGUOUS_DRILLING_RESULT,SIM_T24_AMB_BH02,2.51,53.37,drill core (simulated),0.4,5.68,46.85,SIMULATED_ASSAY,SIMULATED
SIM_T24_AMB_BH02_007,T24,AMBIGUOUS_DRILLING_RESULT,SIM_T24_AMB_BH02,53.37,53.93,drill core (simulated),19.22,7.7,28.75,SIMULATED_ASSAY,SIMULATED
SIM_T24_AMB_BH02_008,T24,AMBIGUOUS_DRILLING_RESULT,SIM_T24_AMB_BH02,53.93,79.1,drill core (simulated),0.61,5.98,61.5,SIMULATED_ASSAY,SIMULATED
SIM_T24_AMB_BH03_009,T24,AMBIGUOUS_DRILLING_RESULT,SIM_T24_AMB_BH03,0.0,2.96,drill core (simulated),0.26,4.72,52.91,SIMULATED_ASSAY,SIMULATED
SIM_T24_AMB_BH03_010,T24,AMBIGUOUS_DRILLING_RESULT,SIM_T24_AMB_BH03,2.96,66.85,drill core (simulated),0.42,5.85,72.47,SIMULATED_ASSAY,SIMULATED
SIM_T24_AMB_BH03_011,T24,AMBIGUOUS_DRILLING_RESULT,SIM_T24_AMB_BH03,66.85,67.6,drill core (simulated),14.83,5.48,33.78,SIMULATED_ASSAY,SIMULATED
SIM_T24_AMB_BH03_012,T24,AMBIGUOUS_DRILLING_RESULT,SIM_T24_AMB_BH03,67.6,89.3,drill core (simulated),0.42,4.84,67.91,SIMULATED_ASSAY,SIMULATED
SIM_T25_SS01,T25,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),22.12,8.05,45.78,SIMULATED_SCREENING,SIMULATED
SIM_T25_SS02,T25,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),15.63,5.2,54.3,SIMULATED_SCREENING,SIMULATED
SIM_T25_SS03,T25,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),12.16,4.67,45.34,SIMULATED_SCREENING,SIMULATED
SIM_T25_SS04,T25,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),9.91,4.38,52.84,SIMULATED_SCREENING,SIMULATED
SIM_T25_SS05,T25,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),27.86,5.64,36.85,SIMULATED_SCREENING,SIMULATED
SIM_T25_SS06,T25,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),11.63,6.65,56.37,SIMULATED_SCREENING,SIMULATED
SIM_T25_SS07,T25,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),15.15,4.47,53.9,SIMULATED_SCREENING,SIMULATED
SIM_T25_SS08,T25,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),10.6,5.47,61.67,SIMULATED_SCREENING,SIMULATED
SIM_T25_POS_BH01_001,T25,POSITIVE_DRILLING_INTERSECTION,SIM_T25_POS_BH01,0.0,2.39,drill core (simulated),0.36,7.84,51.93,SIMULATED_ASSAY,SIMULATED
SIM_T25_POS_BH01_002,T25,POSITIVE_DRILLING_INTERSECTION,SIM_T25_POS_BH01,2.39,45.39,drill core (simulated),0.51,6.16,63.3,SIMULATED_ASSAY,SIMULATED
SIM_T25_POS_BH01_003,T25,POSITIVE_DRILLING_INTERSECTION,SIM_T25_POS_BH01,45.39,46.91,drill core (simulated),30.18,5.6,21.05,SIMULATED_ASSAY,SIMULATED
SIM_T25_POS_BH01_004,T25,POSITIVE_DRILLING_INTERSECTION,SIM_T25_POS_BH01,46.91,62.0,drill core (simulated),0.5,3.01,55.7,SIMULATED_ASSAY,SIMULATED
SIM_T25_POS_BH02_005,T25,POSITIVE_DRILLING_INTERSECTION,SIM_T25_POS_BH02,0.0,2.5,drill core (simulated),0.45,4.74,53.13,SIMULATED_ASSAY,SIMULATED
SIM_T25_POS_BH02_006,T25,POSITIVE_DRILLING_INTERSECTION,SIM_T25_POS_BH02,2.5,21.88,drill core (simulated),0.15,4.95,53.38,SIMULATED_ASSAY,SIMULATED
SIM_T25_POS_BH02_007,T25,POSITIVE_DRILLING_INTERSECTION,SIM_T25_POS_BH02,21.88,23.69,drill core (simulated),24.43,5.58,25.11,SIMULATED_ASSAY,SIMULATED
SIM_T25_POS_BH02_008,T25,POSITIVE_DRILLING_INTERSECTION,SIM_T25_POS_BH02,23.69,57.8,drill core (simulated),0.4,6.1,66.63,SIMULATED_ASSAY,SIMULATED
SIM_T25_POS_BH03_009,T25,POSITIVE_DRILLING_INTERSECTION,SIM_T25_POS_BH03,0.0,2.04,drill core (simulated),0.8,3.44,65.23,SIMULATED_ASSAY,SIMULATED
SIM_T25_POS_BH03_010,T25,POSITIVE_DRILLING_INTERSECTION,SIM_T25_POS_BH03,2.04,38.51,drill core (simulated),0.5,4.57,48.11,SIMULATED_ASSAY,SIMULATED
SIM_T25_POS_BH03_011,T25,POSITIVE_DRILLING_INTERSECTION,SIM_T25_POS_BH03,38.51,40.2,drill core (simulated),39.16,9.03,14.1,SIMULATED_ASSAY,SIMULATED
SIM_T25_POS_BH03_012,T25,POSITIVE_DRILLING_INTERSECTION,SIM_T25_POS_BH03,40.2,54.09,drill core (simulated),0.47,5.03,59.07,SIMULATED_ASSAY,SIMULATED
SIM_T25_POS_BH03_013,T25,POSITIVE_DRILLING_INTERSECTION,SIM_T25_POS_BH03,54.09,55.88,drill core (simulated),26.46,5.25,24.52,SIMULATED_ASSAY,SIMULATED
SIM_T25_POS_BH03_014,T25,POSITIVE_DRILLING_INTERSECTION,SIM_T25_POS_BH03,55.88,68.3,drill core (simulated),0.3,6.7,64.95,SIMULATED_ASSAY,SIMULATED
SIM_T25_NEG_BH01_001,T25,NEGATIVE_DRILLING_RESULT,SIM_T25_NEG_BH01,0.0,2.87,drill core (simulated),0.64,6.78,69.99,SIMULATED_ASSAY,SIMULATED
SIM_T25_NEG_BH01_002,T25,NEGATIVE_DRILLING_RESULT,SIM_T25_NEG_BH01,2.87,91.9,drill core (simulated),0.4,7.51,61.46,SIMULATED_ASSAY,SIMULATED
SIM_T25_NEG_BH02_003,T25,NEGATIVE_DRILLING_RESULT,SIM_T25_NEG_BH02,0.0,2.01,drill core (simulated),0.36,6.07,52.81,SIMULATED_ASSAY,SIMULATED
SIM_T25_NEG_BH02_004,T25,NEGATIVE_DRILLING_RESULT,SIM_T25_NEG_BH02,2.01,72.7,drill core (simulated),0.83,5.86,59.22,SIMULATED_ASSAY,SIMULATED
SIM_T25_NEG_BH03_005,T25,NEGATIVE_DRILLING_RESULT,SIM_T25_NEG_BH03,0.0,2.81,drill core (simulated),0.37,3.19,74.26,SIMULATED_ASSAY,SIMULATED
SIM_T25_NEG_BH03_006,T25,NEGATIVE_DRILLING_RESULT,SIM_T25_NEG_BH03,2.81,78.5,drill core (simulated),0.21,6.34,57.38,SIMULATED_ASSAY,SIMULATED
SIM_T25_AMB_BH01_001,T25,AMBIGUOUS_DRILLING_RESULT,SIM_T25_AMB_BH01,0.0,2.52,drill core (simulated),0.15,0.83,61.98,SIMULATED_ASSAY,SIMULATED
SIM_T25_AMB_BH01_002,T25,AMBIGUOUS_DRILLING_RESULT,SIM_T25_AMB_BH01,2.52,27.54,drill core (simulated),0.7,3.67,63.06,SIMULATED_ASSAY,SIMULATED
SIM_T25_AMB_BH01_003,T25,AMBIGUOUS_DRILLING_RESULT,SIM_T25_AMB_BH01,27.54,28.1,drill core (simulated),24.39,2.59,27.2,SIMULATED_ASSAY,SIMULATED
SIM_T25_AMB_BH01_004,T25,AMBIGUOUS_DRILLING_RESULT,SIM_T25_AMB_BH01,28.1,90.5,drill core (simulated),0.54,4.69,60.56,SIMULATED_ASSAY,SIMULATED
SIM_T25_AMB_BH02_005,T25,AMBIGUOUS_DRILLING_RESULT,SIM_T25_AMB_BH02,0.0,2.2,drill core (simulated),0.27,7.29,58.73,SIMULATED_ASSAY,SIMULATED
SIM_T25_AMB_BH02_006,T25,AMBIGUOUS_DRILLING_RESULT,SIM_T25_AMB_BH02,2.2,20.33,drill core (simulated),0.5,4.92,56.8,SIMULATED_ASSAY,SIMULATED
SIM_T25_AMB_BH02_007,T25,AMBIGUOUS_DRILLING_RESULT,SIM_T25_AMB_BH02,20.33,20.97,drill core (simulated),23.53,5.41,26.18,SIMULATED_ASSAY,SIMULATED
SIM_T25_AMB_BH02_008,T25,AMBIGUOUS_DRILLING_RESULT,SIM_T25_AMB_BH02,20.97,77.6,drill core (simulated),0.3,3.87,49.59,SIMULATED_ASSAY,SIMULATED
SIM_T25_AMB_BH03_009,T25,AMBIGUOUS_DRILLING_RESULT,SIM_T25_AMB_BH03,0.0,2.01,drill core (simulated),0.14,4.53,59.46,SIMULATED_ASSAY,SIMULATED
SIM_T25_AMB_BH03_010,T25,AMBIGUOUS_DRILLING_RESULT,SIM_T25_AMB_BH03,2.01,41.59,drill core (simulated),0.24,7.42,59.34,SIMULATED_ASSAY,SIMULATED
SIM_T25_AMB_BH03_011,T25,AMBIGUOUS_DRILLING_RESULT,SIM_T25_AMB_BH03,41.59,42.08,drill core (simulated),17.27,6.34,30.59,SIMULATED_ASSAY,SIMULATED
SIM_T25_AMB_BH03_012,T25,AMBIGUOUS_DRILLING_RESULT,SIM_T25_AMB_BH03,42.08,62.2,drill core (simulated),0.4,0.52,61.64,SIMULATED_ASSAY,SIMULATED
SIM_T26_SS01,T26,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),17.32,3.03,50.69,SIMULATED_SCREENING,SIMULATED
SIM_T26_SS02,T26,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),19.59,5.06,42.81,SIMULATED_SCREENING,SIMULATED
SIM_T26_SS03,T26,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),10.65,6.23,46.5,SIMULATED_SCREENING,SIMULATED
SIM_T26_SS04,T26,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),21.77,4.8,44.38,SIMULATED_SCREENING,SIMULATED
SIM_T26_SS05,T26,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),8.25,4.82,56.68,SIMULATED_SCREENING,SIMULATED
SIM_T26_SS06,T26,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),9.4,5.6,53.78,SIMULATED_SCREENING,SIMULATED
SIM_T26_SS07,T26,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),11.97,6.03,42.81,SIMULATED_SCREENING,SIMULATED
SIM_T26_SS08,T26,POSITIVE_GEOCHEMICAL_SUPPORT,,0.0,0.2,soil / rock chip (simulated),16.94,6.94,53.91,SIMULATED_SCREENING,SIMULATED
SIM_T26_POS_BH01_001,T26,POSITIVE_DRILLING_INTERSECTION,SIM_T26_POS_BH01,0.0,2.53,drill core (simulated),0.21,6.32,57.64,SIMULATED_ASSAY,SIMULATED
SIM_T26_POS_BH01_002,T26,POSITIVE_DRILLING_INTERSECTION,SIM_T26_POS_BH01,2.53,18.97,drill core (simulated),0.31,3.9,57.05,SIMULATED_ASSAY,SIMULATED
SIM_T26_POS_BH01_003,T26,POSITIVE_DRILLING_INTERSECTION,SIM_T26_POS_BH01,18.97,20.79,drill core (simulated),28.92,8.98,21.0,SIMULATED_ASSAY,SIMULATED
SIM_T26_POS_BH01_004,T26,POSITIVE_DRILLING_INTERSECTION,SIM_T26_POS_BH01,20.79,51.8,drill core (simulated),0.39,3.42,54.78,SIMULATED_ASSAY,SIMULATED
